t,phi,alpha,theta,phi_dot,alpha_dot,theta_dot,tau
7.110000000000005205e-01,-5.170146862686465783e-02,1.155404646839924832e-01,-3.627537089549707217e-01,3.657164900373799030e-03,1.126808492876028467e+00,-2.280998907237752782e+00,7.742022463620168438e-02
7.120000000000005214e-01,-5.169553268867136536e-02,1.166637227900758772e-01,-3.650223215109754116e-01,5.935938193293828838e-03,1.123258106069525919e+00,-2.268612555968350097e+00,7.924016020848534403e-02
7.130000000000005222e-01,-5.168737527011551397e-02,1.177832117156240865e-01,-3.672782233522754458e-01,8.157418555848391234e-03,1.119488925534417145e+00,-2.255901841263612262e+00,8.108396266995074320e-02
7.140000000000005231e-01,-5.167705485589862979e-02,1.188987090923741968e-01,-3.695210853511439186e-01,1.032041421688169314e-02,1.115497376736442448e+00,-2.242861998831983783e+00,8.295183535600753055e-02
7.150000000000005240e-01,-5.166463112860966017e-02,1.200099889507370149e-01,-3.717505735793261157e-01,1.242372728896641576e-02,1.111279858349197847e+00,-2.229488228145797279e+00,8.484396950869457776e-02
7.160000000000005249e-01,-5.165016497433357751e-02,1.211168216945588960e-01,-3.739663492742761330e-01,1.446615427608327967e-02,1.106832743808325414e+00,-2.215775694913648231e+00,8.676054328190564713e-02
7.170000000000005258e-01,-5.163371848771475259e-02,1.222189740775646849e-01,-3.761680688080560886e-01,1.644648661882352689e-02,1.102152382992333868e+00,-2.201719533743427881e+00,8.870172070577783674e-02
7.180000000000005267e-01,-5.161535497643499754e-02,1.233162091816121242e-01,-3.783553836590962116e-01,1.836351127975291431e-02,1.097235104034087527e+00,-2.187314851003596239e+00,9.066765060107932761e-02
7.190000000000005276e-01,-5.159513896506454783e-02,1.244082863968967168e-01,-3.805279403870255317e-01,2.021601137045253571e-02,1.092077215271294754e+00,-2.172556727892922979e+00,9.265846544843787946e-02
7.200000000000005285e-01,-5.157313619824223372e-02,1.254949614042515926e-01,-3.826853806107896605e-01,2.200276682231530612e-02,1.086675007341691979e+00,-2.157440223727635775e+00,9.467428020867318939e-02
7.210000000000005294e-01,-5.154941364313893326e-02,1.265759861596947033e-01,-3.848273409902818187e-01,2.372255510330279621e-02,1.081024755430008533e+00,-2.141960379455644770e+00,9.671519109335535713e-02
7.220000000000005302e-01,-5.152403949115595683e-02,1.276511088813818140e-01,-3.869534532117264169e-01,2.537415198297345714e-02,1.075122721674167003e+00,-2.126112221407982172e+00,9.878127428466312865e-02
7.230000000000005311e-01,-5.149708315880891646e-02,1.287200740391333253e-01,-3.890633439770609381e-01,2.695633234703994491e-02,1.068965157738628546e+00,-2.109890765298191972e+00,1.008725846084008726e-01
7.240000000000005320e-01,-5.146861528774369920e-02,1.297826223467060114e-01,-3.911566349975753032e-01,2.846787106522030361e-02,1.062548307559938232e+00,-2.093291020478011966e+00,1.029891541487110707e-01
7.250000000000005329e-01,-5.143870774383018513e-02,1.308384907569947742e-01,-3.932329429920743968e-01,2.990754391351144181e-02,1.055868410276091129e+00,-2.076307994462708528e+00,1.051309908167045171e-01
7.260000000000005338e-01,-5.140743361527663063e-02,1.318874124603520992e-01,-3.952918796898460818e-01,3.127412855355529014e-02,1.048921703344839917e+00,-2.058936697735158639e+00,1.072980768649008376e-01
7.270000000000005347e-01,-5.137486720970484838e-02,1.329291168862241079e-01,-3.973330518387217514e-01,3.256640557178536871e-02,1.041704425859602434e+00,-2.041172148839469180e+00,1.094903673481403827e-01
7.280000000000005356e-01,-5.134108405012453163e-02,1.339633297083084873e-01,-3.993560612185342862e-01,3.378315958031473387e-02,1.034212822072102744e+00,-2.023009379776056882e+00,1.117077885341284382e-01
7.290000000000005365e-01,-5.130616086974176121e-02,1.349897728534495411e-01,-4.013605046602787829e-01,3.492318038277314463e-02,1.026443145128891121e+00,-2.004443441708361640e+00,1.139502362584667861e-01
7.300000000000005373e-01,-5.127017560553477626e-02,1.360081645144937401e-01,-4.033459740713085662e-01,3.598526420698452272e-02,1.018391661032129969e+00,-1.985469410993719874e+00,1.162175742306801318e-01
7.310000000000005382e-01,-5.123320739052744655e-02,1.370182191673373351e-01,-4.053120564668936665e-01,3.696821500733205729e-02,1.010054652831753774e+00,-1.966082395548643280e+00,1.185096322873262498e-01
7.320000000000005391e-01,-5.119533654468804568e-02,1.380196475924075628e-01,-4.072583340084896530e-01,3.787084583940363708e-02,1.001428425058425109e+00,-1.946277541560045510e+00,1.208262045945817098e-01
7.330000000000005400e-01,-5.115664456437833685e-02,1.390121569008253566e-01,-4.091843840490795303e-01,3.869198030970727453e-02,9.925093084062116544e-01,-1.926050040553823894e+00,1.231670478004721625e-01
7.340000000000005409e-01,-5.111721411027575490e-02,1.399954505655111869e-01,-4.110897791859479677e-01,3.943045410257852573e-02,9.832936646744181441e-01,-1.905395136832389591e+00,1.255318791412456392e-01
7.350000000000005418e-01,-5.107712899368787446e-02,1.409692284574987076e-01,-4.129740873212750518e-01,4.008511658788254522e-02,9.737778919761762575e-01,-1.884308135291145714e+00,1.279203744968323564e-01
7.360000000000005427e-01,-5.103647416117716024e-02,1.419331868877351244e-01,-4.148368717309374731e-01,4.065483251071596443e-02,9.639584302253313419e-01,-1.862784409626739190e+00,1.303321664083023634e-01
7.370000000000005436e-01,-5.099533567740982543e-02,1.428870186546529752e-01,-4.166776911419184937e-01,4.113848376733403311e-02,9.538317669069217297e-01,-1.840819410945156775e+00,1.327668420456715737e-01
7.380000000000005445e-01,-5.095380070614081297e-02,1.438304130978080020e-01,-4.184960998187368664e-01,4.153497126901133096e-02,9.433944431441516620e-01,-1.818408676782732325e+00,1.352239411410267600e-01
7.390000000000005453e-01,-5.091195748924488146e-02,1.447630561578872044e-01,-4.202916476593215878e-01,4.184321689593410720e-02,9.326430600686302919e-01,-1.795547840549145846e+00,1.377029538868794756e-01
7.400000000000005462e-01,-5.086989532369977363e-02,1.456846304433987438e-01,-4.220638803007573658e-01,4.206216554511058719e-02,9.215742855011082035e-01,-1.772232641400506736e+00,1.402033187955435967e-01
7.410000000000005471e-01,-5.082770453642670300e-02,1.465948153043640234e-01,-4.238123392353471131e-01,4.219078727306767307e-02,9.101848609549991753e-01,-1.748458934554548483e+00,1.427244205378528363e-01
7.420000000000005480e-01,-5.078547645688966106e-02,1.474932869133409319e-01,-4.255365619374361086e-01,4.222807953703983097e-02,8.984716089667844630e-01,-1.724222702053800127e+00,1.452655877515931504e-01
7.430000000000005489e-01,-5.074330338735350693e-02,1.483797183541151476e-01,-4.272360820014572957e-01,4.217306953615625187e-02,8.864314407643723026e-01,-1.699520063986364127e+00,1.478260908351700653e-01
7.440000000000005498e-01,-5.070127857069876842e-02,1.492537797184041171e-01,-4.289104292916627870e-01,4.202481665473719458e-02,8.740613642792748328e-01,-1.674347290170670188e+00,1.504051397280370406e-01
7.450000000000005507e-01,-5.065949615568842573e-02,1.501151382109230381e-01,-4.305591301040070928e-01,4.178241501034452715e-02,8.613584925094045497e-01,-1.648700812309749963e+00,1.530018816817864113e-01
7.460000000000005516e-01,-5.061805115958097068e-02,1.509634582631730337e-01,-4.321817073406629683e-01,4.144499610745214918e-02,8.483200522407973176e-01,-1.622577236621640662e+00,1.556153990359581130e-01
7.470000000000005524e-01,-5.057703942798173063e-02,1.517984016563140026e-01,-4.337776806976455513e-01,4.101173159924242917e-02,8.349433931318340774e-01,-1.595973356948334310e+00,1.582447069976717913e-01
7.480000000000005533e-01,-5.053655759182321128e-02,1.526196276534900753e-01,-4.353465668660265186e-01,4.048183615851926043e-02,8.212259971672509762e-01,-1.568886168347177534e+00,1.608887514397472351e-01
7.490000000000005542e-01,-5.049670302136454597e-02,1.534267931419842357e-01,-4.368878797472262598e-01,3.985457045866279413e-02,8.071654884855805623e-01,-1.541312881165930238e+00,1.635464067248959541e-01
7.500000000000005551e-01,-5.045757377709823854e-02,1.542195527855754478e-01,-4.384011306828599630e-01,3.912924426630708802e-02,7.927596435827878318e-01,-1.513250935600371605e+00,1.662164735614655164e-01
7.510000000000005560e-01,-5.041926855745289954e-02,1.549975591874803438e-01,-4.398858286996275013e-01,3.830521964534109453e-02,7.780064018968158024e-01,-1.484698016734292025e+00,1.688976769091796726e-01
7.520000000000005569e-01,-5.038188664317954507e-02,1.557604630642603627e-01,-4.413414807697167985e-01,3.738191427335587486e-02,7.629038767720917047e-01,-1.455652070056546732e+00,1.715886639374950562e-01
7.530000000000005578e-01,-5.034552783830983924e-02,1.565079134310744247e-01,-4.427675920872000126e-01,3.635880486970823056e-02,7.474503668064077511e-01,-1.426111317450768023e+00,1.742880020560488852e-01
7.540000000000005587e-01,-5.031029240757441123e-02,1.572395577986593074e-01,-4.441636663608812818e-01,3.523543073543073528e-02,7.316443675775112787e-01,-1.396074273649027919e+00,1.769941770232907885e-01
7.550000000000005596e-01,-5.027628101017138362e-02,1.579550423824152283e-01,-4.455292061240539447e-01,3.401139740302984438e-02,7.154845837488108540e-01,-1.365539763140512841e+00,1.797055911549039209e-01
7.560000000000005604e-01,-5.024359462977592838e-02,1.586540123239698619e-01,-4.468637130616063269e-01,3.268638039545648799e-02,6.989699415477139688e-01,-1.334506937520947734e+00,1.824205616383087758e-01
7.570000000000005613e-01,-5.021233450068384591e-02,1.593361119255889968e-01,-4.481666883549059177e-01,3.126012909208530921e-02,6.820996016126246175e-01,-1.302975293268489487e+00,1.851373189733869218e-01
7.580000000000005622e-01,-5.018260202998510444e-02,1.600009848977961002e-01,-4.494376330448647816e-01,2.973247069874366405e-02,6.648729722007253873e-01,-1.270944689928119598e+00,1.878540055561277455e-01
7.590000000000005631e-01,-5.015449871566620560e-02,1.606482746205478707e-01,-4.506760484135772793e-01,2.810331431889655229e-02,6.472897227457831137e-01,-1.238415368682270756e+00,1.905686744189472037e-01
7.600000000000005640e-01,-5.012812606054428688e-02,1.612776244183085073e-01,-4.518814363848909221e-01,2.637265512192182512e-02,6.293497977548665467e-01,-1.205387971283648385e+00,1.932792881480422942e-01
7.610000000000005649e-01,-5.010358548194013273e-02,1.618886778493432432e-01,-4.530532999442422049e-01,2.454057860415262068e-02,6.110534310293551652e-01,-1.171863559322131376e+00,1.959837179941303908e-01
7.620000000000005658e-01,-5.008097821700376040e-02,1.624810790095425894e-01,-4.541911435780656148e-01,2.260726493637118042e-02,5.924011601941371330e-01,-1.137843633794489939e+00,1.986797432010920517e-01
7.630000000000005667e-01,-5.006040522361082656e-02,1.630544728510605612e-01,-4.552944737330333891e-01,2.057299339293525847e-02,5.733938415131388799e-01,-1.103330154939630159e+00,2.013650505621753517e-01
7.640000000000005675e-01,-5.004196707675688527e-02,1.636085055160374224e-01,-4.563627992953633306e-01,1.843814685394358846e-02,5.540326649723524843e-01,-1.068325562302240961e+00,2.040372342377327897e-01
7.650000000000005684e-01,-5.002576386038341816e-02,1.641428246856428408e-01,-4.573956320903689865e-01,1.620321637346501878e-02,5.343191696011951874e-01,-1.032832794978486568e+00,2.066937958434422740e-01
7.660000000000005693e-01,-5.001189505457932089e-02,1.646570799446528677e-01,-4.583924874023925233e-01,1.386880580409901621e-02,5.142552590061127971e-01,-9.968553119969597587e-01,2.093321448393958839e-01
7.670000000000005702e-01,-5.000045941811106370e-02,1.651509231617390716e-01,-4.593528845151994000e-01,1.143563646825815003e-02,4.938432170826156375e-01,-9.603971127809454167e-01,2.119495992364073267e-01
7.680000000000005711e-01,-4.999155486624655420e-02,1.656240088856134607e-01,-4.602763472728595984e-01,8.904551864507363398e-03,4.730857238711659862e-01,-9.234627576348618527e-01,2.145433866464947492e-01
7.690000000000005720e-01,-4.998527834384931118e-02,1.660759947571326944e-01,-4.611624046610754979e-01,6.276522397243779194e-03,4.519858715162294871e-01,-8.860573881913695882e-01,2.171106456951079622e-01
7.700000000000005729e-01,-4.998172569373401236e-02,1.665065419374217592e-01,-4.620105914088517007e-01,3.552650115298673465e-03,4.305471802865625253e-01,-8.481867477522810894e-01,2.196484278244512645e-01
7.710000000000005738e-01,-4.998099152028804421e-02,1.669153155520310128e-01,-4.628204486103233983e-01,7.341734459662750505e-04,4.087736146069721466e-01,-8.098572014486488113e-01,2.221536995007973303e-01
7.720000000000005747e-01,-4.998316904838100844e-02,1.673019851510858524e-01,-4.635915243664897045e-01,-2.177528092967216146e-03,3.866695990529760985e-01,-7.710757561438175145e-01,2.246233448600891691e-01
7.730000000000005755e-01,-4.998834997760069621e-02,1.676662251853363317e-01,-4.643233744465043999e-01,-5.180929219689777571e-03,3.642400342488263387e-01,-7.318500799934091194e-01,2.270541688029648064e-01
7.740000000000005764e-01,-4.999662433187281041e-02,1.680077154979478238e-01,-4.650155629680990943e-01,-8.274354272112045827e-03,3.414903126103120967e-01,-6.921885215740144481e-01,2.294429005652993681e-01
7.750000000000005773e-01,-5.000808030454207548e-02,1.683261418318158786e-01,-4.656676630966053998e-01,-1.145597266926532375e-02,3.184263338671834975e-01,-6.521001284863143788e-01,2.317861977853352684e-01
7.760000000000005782e-01,-5.002280409901393304e-02,1.686211963521109802e-01,-4.662792577619559453e-01,-1.472379447185498923e-02,2.950545202945921153e-01,-6.115946653317669846e-01,2.340806510851431987e-01
7.770000000000005791e-01,-5.004087976507868435e-02,1.688925781836901618e-01,-4.668499403929310954e-01,-1.807566606475288079e-02,2.713818315789790492e-01,-5.706826309572599065e-01,2.363227891840327111e-01
7.780000000000005800e-01,-5.006238903106453864e-02,1.691399939629293081e-01,-4.673793156678051619e-01,-2.150926598585300303e-02,2.474157792394101330e-01,-5.293752748570608180e-01,2.385090845613939692e-01
7.790000000000005809e-01,-5.008741113199186717e-02,1.693631584034489546e-01,-4.678670002804373174e-01,-2.502210092733151564e-02,2.231644405202204973e-01,-4.876846126161852868e-01,2.406359596842229109e-01
7.800000000000005818e-01,-5.011602263392779533e-02,1.695617948751134696e-01,-4.683126237207257958e-01,-2.861150193593139587e-02,1.986364716653928608e-01,-4.456234402734584599e-01,2.426997938082653405e-01
7.810000000000005826e-01,-5.014829725476956795e-02,1.697356359955949634e-01,-4.687158290682196249e-01,-3.227462084177562529e-02,1.738411204827682022e-01,-4.032053474798347192e-01,2.446969303696606701e-01
7.820000000000005835e-01,-5.018430568171429462e-02,1.698844242336911003e-01,-4.690762737975525676e-01,-3.600842694472912442e-02,1.487882380977269270e-01,-3.604447293201478164e-01,2.466236849660186081e-01
7.830000000000005844e-01,-5.022411538570455830e-02,1.700079125234854605e-01,-4.693936305942299492e-01,-3.980970399026598910e-02,1.234882897962779752e-01,-3.173567966657266370e-01,2.484763539391909859e-01
7.840000000000005853e-01,-5.026779043317183837e-02,1.701058648883323476e-01,-4.696675881791597118e-01,-4.367504746727755849e-02,9.795236484923286469e-02,-2.739575849190354351e-01,2.502512235568099541e-01
7.850000000000005862e-01,-5.031539129543261685e-02,1.701780570735367537e-01,-4.698978521401782626e-01,-4.760086226077820531e-02,7.219218520702870567e-02,-2.302639610093161759e-01,2.519445797878958615e-01
7.860000000000005871e-01,-5.036697465612749447e-02,1.702242771864866666e-01,-4.700841457686835145e-01,-5.158336069488046044e-02,4.622011295286097138e-02,-1.862936284972181444e-01,2.535527186722230653e-01
7.870000000000005880e-01,-5.042259321712909415e-02,1.702443263428785603e-01,-4.702262108993329193e-01,-5.561856100160125771e-02,2.004915639520218201e-02,-1.420651306422087978e-01,2.550719572688757708e-01
7.880000000000005889e-01,-5.048229550338018817e-02,1.702380193175545009e-01,-4.703238087506245169e-01,-5.970228625109409021e-02,-6.307025320432348148e-03,-9.759785128594888892e-02,2.564986451659931888e-01
7.890000000000005898e-01,-5.054612566716167044e-02,1.702051851983499009e-01,-4.703767207640357495e-01,-6.383016378148557990e-02,-3.283411920057532907e-02,-5.291201340680736637e-02,2.578291765401798941e-01
7.900000000000005906e-01,-5.061412329232607699e-02,1.701456680412249955e-01,-4.703847494392360828e-01,-6.799762516440598092e-02,-5.951715712064903352e-02,-8.028675197327340973e-03,2.590600027288427754e-01
7.910000000000005915e-01,-5.068632319907044603e-02,1.700593275248292457e-01,-4.703477191627600806e-01,-7.219990674436965739e-02,-8.634051639113977938e-02,3.703027647773857178e-02,2.601876452939135831e-01
7.920000000000005924e-01,-5.076275524986013227e-02,1.699460396025251063e-01,-4.702654770273758111e-01,-7.643205078968294541e-02,-1.132879222992270729e-01,8.224213538490329767e-02,2.612087095379314050e-01
7.930000000000005933e-01,-5.084344415715214699e-02,1.698056971497693135e-01,-4.701378936392493491e-01,-8.068890729201737277e-02,-1.403424527506086372e-01,1.275833881254940794e-01,2.621198984294306200e-01
7.940000000000005942e-01,-5.092840929360262919e-02,1.696382106046299409e-01,-4.699648639098752412e-01,-8.496513645048539565e-02,-1.674865451338799494e-01,1.730297293718213725e-01,2.629180268868980264e-01
7.950000000000005951e-01,-5.101766450547995380e-02,1.694435085990988743e-01,-4.697463078296107986e-01,-8.925521187732576855e-02,-1.947020055253483872e-01,2.185560802605660546e-01,2.636000363767765364e-01
7.960000000000005960e-01,-5.111121793003837316e-02,1.692215385787388116e-01,-4.694821712195415553e-01,-9.355342455841801630e-02,-2.219700203540563299e-01,2.641366100643237624e-01,2.641630097529619192e-01
7.970000000000005969e-01,-5.120907181764089433e-02,1.689722674080970932e-01,-4.691724264582861625e-01,-9.785388760252340667e-02,-2.492711706354460710e-01,3.097447612487447821e-01,2.646041862824155544e-01
7.980000000000005977e-01,-5.131122235945004273e-02,1.686956819592090873e-01,-4.688170731802632774e-01,-1.021505418091457063e-01,-2.765854488814296075e-01,3.553532780150279735e-01,2.649209767749596267e-01
7.990000000000005986e-01,-5.141765952153493080e-02,1.683917896804199010e-01,-4.684161389418413646e-01,-1.064371620848894723e-01,-3.038922787825064642e-01,4.009342384125155201e-01,2.651109787499503767e-01
8.000000000000005995e-01,-5.152836688626769718e-02,1.680606191426582685e-01,-4.679696798517347656e-01,-1.107073647327684873e-01,-3.311705377545945406e-01,4.464590900957971509e-01,2.651719915434869179e-01
8.010000000000006004e-01,-5.164332150190571041e-02,1.677022205602244354e-01,-4.674777811619412748e-01,-1.149546156380097800e-01,-3.583985824267296727e-01,4.918986897811585268e-01,2.651020312780651977e-01
8.020000000000006013e-01,-5.176249374127429165e-02,1.673166662830771201e-01,-4.669405578154841030e-01,-1.191722393685818032e-01,-3.855542771398516311e-01,5.372233464434232886e-01,2.648993455920143347e-01
8.030000000000006022e-01,-5.188584717048017048e-02,1.669040512575596658e-01,-4.663581549471959020e-01,-1.233534292058803133e-01,-4.126150255099398922e-01,5.824028682732518281e-01,2.645624280361378311e-01
8.040000000000006031e-01,-5.201333842859535289e-02,1.664644934524544817e-01,-4.657307483337828069e-01,-1.274912581151804170e-01,-4.395578050974922601e-01,6.274066133965268133e-01,2.640900320283963154e-01
8.050000000000006040e-01,-5.214491711925654804e-02,1.659981342472403032e-01,-4.650585447894310387e-01,-1.315786906611960128e-01,-4.663592052063347260e-01,6.722035443337261995e-01,2.634811842640649715e-01
8.060000000000006048e-01,-5.228052571512516178e-02,1.655051387794133355e-01,-4.643417825032573054e-01,-1.356085958686145676e-01,-4.929954678189273354e-01,7.167622861544179491e-01,2.627351974716578553e-01
8.070000000000006057e-01,-5.242009947614643950e-02,1.649856962477484479e-01,-4.635807313149786224e-01,-1.395737610212805790e-01,-5.194425316567512496e-01,7.610511882580015541e-01,2.618516824020833411e-01
8.080000000000006066e-01,-5.256356638253361496e-02,1.644400201684069751e-01,-4.627756929252714868e-01,-1.434669063871732986e-01,-5.456760793332479098e-01,8.050383896849594434e-01,2.608305589380970346e-01
8.090000000000006075e-01,-5.271084708338359681e-02,1.638683485808540563e-01,-4.619270010374129098e-01,-1.472807008499796289e-01,-5.716715875445745887e-01,8.486918878350366846e-01,2.596720662134401891e-01
8.100000000000006084e-01,-5.286185486180468296e-02,1.632709442006239908e-01,-4.610350214269467450e-01,-1.510077784210848983e-01,-5.974043802216340016e-01,8.919796104413157956e-01,2.583767716304334883e-01
8.110000000000006093e-01,-5.301649561740213318e-02,1.626480945160722891e-01,-4.601001519363001058e-01,-1.546407555974510517e-01,-6.228496845432446305e-01,9.348694906205031740e-01,2.569455786625702842e-01
8.120000000000006102e-01,-5.317466786692658792e-02,1.620001118263807438e-01,-4.591228223914846085e-01,-1.581722495244566318e-01,-6.479826896829652405e-01,9.773295447881558129e-01,2.553797333419067783e-01
8.130000000000006111e-01,-5.333626276384015319e-02,1.613273332182325048e-01,-4.581034944382563201e-01,-1.615948969135633795e-01,-6.727786081396535112e-01,1.019327953199755665e+00,2.536808293234029676e-01
8.140000000000006120e-01,-5.350116413749765598e-02,1.606301204787515535e-01,-4.570426612953802370e-01,-1.649013736575031530e-01,-6.972127394723097726e-01,1.060833142846249855e+00,2.518508114346165172e-01
8.150000000000006128e-01,-5.366924855257470400e-02,1.599088599425075585e-01,-4.559408474229453279e-01,-1.680844150770497980e-01,-7.212605362353784466e-01,1.101813872404137307e+00,2.498919776192733977e-01
8.160000000000006137e-01,-5.384038538930006890e-02,1.591639622706162438e-01,-4.547986081040032991e-01,-1.711368367253620348e-01,-7.448976718826125776e-01,1.142239318909787915e+00,2.478069791945420874e-01
8.170000000000006146e-01,-5.401443694496799175e-02,1.583958621602262751e-01,-4.536165289381708932e-01,-1.740515556679249620e-01,-7.681001103813369646e-01,1.182079165799337028e+00,2.455988193512421702e-01
8.180000000000006155e-01,-5.419125855711598438e-02,1.576050179829646680e-01,-4.523952252462089541e-01,-1.768216121479956604e-01,-7.908441772529009040e-01,1.221303691927904334e+00,2.432708498356346283e-01
8.190000000000006164e-01,-5.437069874865571584e-02,1.567919113512267482e-01,-4.511353413850180405e-01,-1.794401915397345892e-01,-8.131066317292596768e-01,1.259883861155719709e+00,2.408267657641705028e-01
8.200000000000006173e-01,-5.455259939514028183e-02,1.559570466115271781e-01,-4.498375499729178051e-01,-1.819006464845628057e-01,-8.348647396909455454e-01,1.297791412064233985e+00,2.382705985385431546e-01
8.210000000000006182e-01,-5.473679591423880053e-02,1.551009502644881410e-01,-4.485025510255361558e-01,-1.841965190985199174e-01,-8.560963470303998291e-01,1.334998947344722353e+00,2.356067068355622851e-01
8.220000000000006191e-01,-5.492311747737185779e-02,1.542241703114186069e-01,-4.471310710031174418e-01,-1.863215631330602251e-01,-8.767799530609918790e-01,1.371480022380956232e+00,2.328397656699854323e-01
8.230000000000006199e-01,-5.511138724333770195e-02,1.533272755278350385e-01,-4.457238617705463479e-01,-1.882697659658462697e-01,-8.968947835750561426e-01,1.407209232532515841e+00,2.299747535382294927e-01
8.240000000000006208e-01,-5.530142261363146794e-02,1.524108546646895934e-01,-4.442816994718946644e-01,-1.900353702937687406e-01,-9.164208631369272773e-01,1.442162298612306603e+00,2.270169376711503872e-01
8.250000000000006217e-01,-5.549303550902730253e-02,1.514755155784971163e-01,-4.428053833218116853e-01,-1.916128953958335934e-01,-9.353390861839874226e-01,1.476316150043069264e+00,2.239718574359255143e-01
8.260000000000006226e-01,-5.568603266685933501e-02,1.505218842919925637e-01,-4.412957343165999080e-01,-1.929971578320338055e-01,-9.536312864961086211e-01,1.509649005171188829e+00,2.208453059537260899e-01
8.270000000000006235e-01,-5.588021595830128252e-02,1.495506039873942816e-01,-4.397535938683412859e-01,-1.941832914419495959e-01,-9.712803045899005561e-01,1.542140448217583781e+00,2.176433100078387639e-01
8.280000000000006244e-01,-5.607538272480774855e-02,1.485623339347968974e-01,-4.381798223659513769e-01,-1.951667665064637514e-01,-9.882700525890197873e-01,1.573771502348222828e+00,2.143721083388472337e-01
8.290000000000006253e-01,-5.627132613274458961e-02,1.475577483586658634e-01,-4.365752976675539854e-01,-1.959434079368384263e-01,-1.004585576122682067e+00,1.604524698355458412e+00,2.110381284399158730e-01
8.300000000000006262e-01,-5.646783554510299147e-02,1.465375352458480884e-01,-4.349409135290567274e-01,-1.965094123583986663e-01,-1.020213112809496003e+00,1.634384138454985980e+00,2.076479619849669334e-01
8.310000000000006271e-01,-5.666469690906074386e-02,1.455023950989445536e-01,-4.332775779742903954e-01,-1.968613639577554142e-01,-1.035140146895254354e+00,1.663335554723598175e+00,2.042083390264970433e-01
8.320000000000006279e-01,-5.686169315803057955e-02,1.444530396393137739e-01,-4.315862116125239178e-01,-1.969962489698366681e-01,-1.049355459622545839e+00,1.691366361723391387e+00,2.007261011337382328e-01
8.330000000000006288e-01,-5.705860462671594885e-02,1.433901904643711811e-01,-4.298677459095900932e-01,-1.969114686853666307e-01,-1.062849174934378027e+00,1.718465702890705327e+00,1.972081736343884728e-01
8.340000000000006297e-01,-5.725520947758429985e-02,1.423145776642305849e-01,-4.281231214192476320e-01,-1.966048508683512219e-01,-1.075612800132319080e+00,1.744624490299138575e+00,1.936615371506231753e-01
8.350000000000006306e-01,-5.745128413706589166e-02,1.412269384030825359e-01,-4.263532859817582565e-01,-1.960746594815901689e-01,-1.087639261139862867e+00,1.769835437445771209e+00,1.900931986209384306e-01
8.360000000000006315e-01,-5.764660373969543450e-02,1.401280154710222436e-01,-4.245591928969628115e-01,-1.953196026295456467e-01,-1.098922932052105006e+00,1.794093084752042211e+00,1.865101620148221784e-01
8.370000000000006324e-01,-5.784094257833363728e-02,1.390185558123228360e-01,-4.227417990793996272e-01,-1.943388386382008115e-01,-1.109459658691134054e+00,1.817393817519617150e+00,1.829193989435102807e-01
8.380000000000006333e-01,-5.803407455853935165e-02,1.378993090363916652e-01,-4.209020632032259845e-01,-1.931319802057133994e-01,-1.119246775922930759e+00,1.839735876129989123e+00,1.793278193864891179e-01
8.390000000000006342e-01,-5.822577365511024533e-02,1.367710259178448740e-01,-4.190409438448494117e-01,-1.916990965708931793e-01,-1.128283118538474961e+00,1.861119358333294338e+00,1.757422427454917724e-01
8.400000000000006350e-01,-5.841581436877096162e-02,1.356344568922895066e-01,-4.171593976312778507e-01,-1.900407136607131231e-01,-1.136569025546969591e+00,1.881546213528368039e+00,1.721693694384436313e-01
8.410000000000006359e-01,-5.860397218096544125e-02,1.344903505545042843e-01,-4.152583774022404750e-01,-1.881578121944802728e-01,-1.144106337776850335e+00,1.901020228994153349e+00,1.686157532490453193e-01
8.420000000000006368e-01,-5.879002400470317857e-02,1.333394521657618459e-01,-4.133388303941025743e-01,-1.860518237377343231e-01,-1.150898388733974542e+00,1.919547008095042528e+00,1.650877746349044273e-01
8.430000000000006377e-01,-5.897374862941816981e-02,1.321825021770351438e-01,-4.114016964535154308e-01,-1.837246247149915690e-01,-1.156949988718170008e+00,1.937133940544324417e+00,1.615916151911171994e-01
8.440000000000006386e-01,-5.915492715782573463e-02,1.310202347747744800e-01,-4.094479062886021148e-01,-1.811785284075620450e-01,-1.162267402252109560e+00,1.953790164870771173e+00,1.581332334595977329e-01
8.450000000000006395e-01,-5.933334343280469853e-02,1.298533764558337245e-01,-4.074783797652644646e-01,-1.784162749789668378e-01,-1.166858318931957017e+00,1.969526523295751508e+00,1.547183422583842116e-01
8.460000000000006404e-01,-5.950878445239072417e-02,1.286826446379622235e-01,-4.054940242559338937e-01,-1.754410195860244548e-01,-1.170731817862730395e+00,1.984355509288715069e+00,1.513523876889504294e-01
8.470000000000006413e-01,-5.968104077104129795e-02,1.275087463120616049e-01,-4.034957330477676463e-01,-1.722563186505751409e-01,-1.173898325891737038e+00,1.998291208124842733e+00,1.480405299711300415e-01
8.480000000000006422e-01,-5.984990688542232012e-02,1.263323767421452859e-01,-4.014843838169004364e-01,-1.688661143810208098e-01,-1.176369569907246948e+00,2.011349230826161794e+00,1.447876262280356485e-01
8.490000000000006430e-01,-6.001518160307037913e-02,1.251542182186204111e-01,-3.994608371749420739e-01,-1.652747176480621194e-01,-1.178158523515685951e+00,2.023546641917738143e+00,1.415982153324106818e-01
8.500000000000006439e-01,-6.017666839240106563e-02,1.239749388701528593e-01,-3.974259352934222389e-01,-1.614867893306886348e-01,-1.179279348458258880e+00,2.034901881479498353e+00,1.384765048944327503e-01
